transaction_id,account_id,merchant_id,amount_usd,transaction_date
TXND3V3LASVAGH5J0,ACC14DCD5OTRISR,MER9QB84215Q7P4,225.71,2019-01-11 12:31:58
TXNL53EWXJF5KPWQZ,ACCFKL94EP0QHT0,MERBZSOQ0A4FG05,9478.58,2019-01-11 14:38:50
TXN63SJFP09PW4IBQ,ACC804ZNNS7UIX9,MER4NV1I8OMLXRS,8321.18,2019-01-11 16:15:53
TXNNS2LJ7W44PWVKV,ACCKYW2US3G42HL,MERW0TIHJ2BA18W,6258.04,2019-01-11 17:40:22
TXNM46H1PM1AFXKRR,ACCVLEJ9WKZ0IDH,MEROAVNEN24L40X,4841.97,2019-01-11 22:28:17
TXN39RMY85GCO581N,ACCV6TM2KQT99AC,MER3QSEYJU4JKKN,2944.27,2019-01-11 22:37:01
TXNIJYMGU46LQJ6PG,ACCD7TVU1WUWJXJ,MERK9BTQ7VG83XA,932.27,2019-01-12 00:18:01
TXNSUC8OTODQGAFV4,ACCOC2WH0N8W843,MERVHS4C0Y1D6LX,4721.38,2019-01-12 01:15:48
TXNCE63VAHSWE2UK9,ACCYS5TFS0423FJ,MERKZQ3GQY3TG23,2992.92,2019-01-12 01:18:08
TXNQE16D0UYJ8A1VC,ACCYM6GRCB0SYXS,MER725WUA58WQI7,9925.7,2019-01-12 01:41:24
TXNUEEYZKHXKR9DKE,ACCF05TA8TANAQ8,MERZUETNACASCXZ,9215.78,2019-01-12 01:56:35
TXNI4SIEAZSIKBQR2,ACCD4E3SJHEEACS,MERQOIFYCVSL8HF,1718.56,2019-01-12 02:08:36
TXNAA575VY51PN9MN,ACCIQM2VSXZAP85,MER1O51ZUIT7SAX,8619.21,2019-01-12 03:01:42
TXNY73OESZLU0WGZ7,ACCPQMTFR6VVGJB,MERF9HQ7UZPAHWY,9358.85,2019-01-12 03:06:02
TXNM0I9KDI5E7WOAG,ACCAN5KDWDPIE69,MERTPHZPO9LJRW3,4210.46,2019-01-12 03:19:07
TXNH20M4RZBF9MWPE,ACC9244S2UAPQYB,MERNRNV0TXCHKD7,7361.74,2019-01-12 03:19:26
TXNGPE2G3O9MQWUW6,ACCQ5020S4O5EF1,MERTZD7I06HOD11,4776.62,2019-01-12 05:35:48
TXN9DD6MUUU1JAB4X,ACCGNFOU9JDY4L7,MERT3FEDWZ1LTDB,2321.3,2019-01-12 06:00:40
TXNWHJT25AYY6I9BO,ACC5NAXI7J66XUR,MER5FYN2M7FOGQO,7688.85,2019-01-12 06:28:03
TXNRAXY0NMQZ0ERXI,ACCJ8LFG6B2UBWU,MERJVV7D5SXTS3H,2555.26,2019-01-12 07:52:06
TXNNQMCRAECT4G1QI,ACCQL1ADWQJ5ETJ,MERX9XBN0LKKYCR,4487.16,2019-01-12 07:54:49
TXNWLDPEKREUX3AOD,ACCRPVJEYQZIB28,MERFNU3VI8UMNFF,1392.34,2019-01-12 08:09:21
TXNGDHRELLJFVGB4L,ACCUYD8HJ7I679W,MERJAO75M9ONXFD,3263.34,2019-01-12 09:03:30
TXNT5EV21MRYD33S9,ACCQZ9IO4AGOVYF,MER2I68A9OIRDJ1,3036.69,2019-01-12 10:15:49
TXN64UX2WLLB1UAH5,ACCH9IXE0NIBJ9K,MER8QXQNBNUE6NT,8699.05,2019-01-12 12:03:40
TXNLV7M5PBBZ7BFQU,ACCK97LJK8BDFZG,MER0QM3BN27F28V,8146.0,2019-01-12 13:19:38
TXNVS2INMFEDJCUDX,ACCA80MUUJUN52U,MER25C5O6F52DEK,1861.5,2019-01-12 13:35:04
TXNM0HUGDLZXOTYTK,ACCK6R70KPG8QFF,MER5TYL9I08B783,5032.78,2019-01-12 14:15:36
TXNNI5X8JHMUV1DCJ,ACCQBJ6GES6M0BY,MERCHZK3PHOUVK5,7409.24,2019-01-12 15:03:33
TXN8KO7WCFNXNJVNH,ACCTZKPQJ226EKN,MER4ETB2R84HG4P,221.48,2019-01-12 15:41:27
TXNRYGYUIT4XJMN0L,ACCRJVTBECVITZC,MER6WHBSGHAEXZV,7286.55,2019-01-12 18:09:10
TXN1LWGRH3VR0X811,ACCBD7HC2E4187O,MER3E89O04CZS0R,2183.01,2019-01-12 19:18:11
TXNROKJJTIBM4OTU2,ACCBFZ7UOYTAEFE,MERMM4MB5DZXC0Y,532.41,2019-01-12 21:55:50
TXNP4XTTGKUMW1XXZ,ACC8N556XHWYA9E,MERLF1HLFKM64VY,7798.29,2019-01-12 22:13:00
TXNNYI3U3CXGF7A0K,ACCZD2T1WR5ZCSY,MERQEN6V4C1PTMW,8902.03,2019-01-12 23:55:25
TXNNJGA19GA4L24IV,ACCWAZOZ8EWS6TE,MER1AIQ7CX5588O,7677.64,2019-01-13 01:06:18
TXN93H6U2JAAPM7QY,ACC219UC5FWO1LU,MER7SAXQ75A83KI,5926.84,2019-01-13 01:51:00
TXNEGO81SHTEQYNIA,ACCL7AWDF8CYGSJ,MERVWC0A10SD4HI,1184.71,2019-01-13 01:57:09
TXNYQPUJWLPTEFGPF,ACCX814R4FO8ZLS,MERA0YQ89MCZYT0,9661.44,2019-01-13 03:43:23
TXNOQXLWJ59A6HP2E,ACCG9DLSSXLU5QE,MERVMDU0X700VWP,1258.41,2019-01-13 06:15:58
TXNO7T0XPCD68SN8W,ACCJYFX0HNBEMAG,MERTRZLJJ73XZ6L,8544.09,2019-01-13 06:25:58
TXNC5TOLGNRQX9DYE,ACCW4OS7D4GQ6O0,MERV6DWLITJU375,6310.31,2019-01-13 09:54:00
TXNEY4FAYSHATA6AI,ACCJ1VIKEEDSQBH,MER7VPJ00VFZ3PA,7757.58,2019-01-13 11:45:31
TXNS1QYQ06HTT5LR4,ACC4WC0HJSYWIPF,MERA8WKEBBF0241,9520.04,2019-01-13 17:01:59
TXNAP4V20TDCOXQCE,ACCS2YHM5BPXG8J,MER1QQ2MX0WMXZB,1060.14,2019-01-13 18:47:53
TXNYJ1LT28RWCHZFF,ACCSD0PZPXSRVTS,MER4YE96RYJ2ZBB,5695.99,2019-01-13 19:01:03
TXNAJ0V45T7A09N31,ACCZA7L4MU6TMGF,MERNRNV0TXCHKD7,5042.43,2019-01-13 20:40:08
TXNV7X9EWQ27LXMB3,ACC30H0AOG885QS,MEREIOLYN7USMFI,9121.23,2019-01-13 20:51:40
TXNEYMHKUYRBNPBZA,ACCJB3YXGI44Q1C,MERL4T3Q7Q3P5E9,9347.53,2019-01-14 00:23:28
TXNGFGIOS3EGE9GOK,ACC1BVGO2TE0O5V,MER5BNFEQIG89T2,2004.51,2019-01-14 00:34:24
TXNPHU7005DU8P53L,ACC3P9UMEYQ92P5,MERZOQ532FK2XMW,1095.25,2019-01-14 00:54:59
TXNOCPJ9B53RFTKAE,ACCF5IRUBIP9PWG,MERQ8DIPONRNG1B,7555.68,2019-01-14 04:03:50
TXN83B9BXQMEK3UR6,ACCFSXNT41DFX7M,MERVJ2QIG3MW2DY,201.51,2019-01-14 05:04:10
TXNKA7IYQFYYLXZPX,ACCMWGXI7B0XR6H,MERZM33R5KHEOXS,4665.66,2019-01-14 05:06:38
TXNIY758I01KWMUGI,ACCWYGSDD9J8H7U,MERH3DHEJ5VQ4WM,896.17,2019-01-14 06:12:18
TXNLYZQ2SN1IKH4PL,ACCGM6G7AT525MT,MERT9HRE6AROCWY,3316.33,2019-01-14 06:58:24
TXNUFY0G1S6L3K6LK,ACCI09B7U039LJ0,MERTQWQTGP1U201,4968.61,2019-01-14 09:05:43
TXNQLCO7O5JQJFFE3,ACCB32QC6K6YKKF,MERB9OEQ9AQPZYI,2730.45,2019-01-14 09:12:46
TXN27515G8TMN7TF9,ACCZ3HWT0OZQOZF,MER1P59IPS8BLHV,6225.91,2019-01-14 13:15:34
TXN75B3RPT6RH7GMD,ACCEX6DZPXL0HUT,MERL0OMCEA656KA,4231.43,2019-01-14 18:14:10
TXN72DQVENWAJK1Q8,ACCNJP7GL47A3XT,MER6RE58Z077H45,4240.02,2019-01-14 20:43:53
TXN03HQEEDGQBTXKW,ACCNMOVBMSE6FII,MERX8978HE12OBK,208.69,2019-01-14 20:48:42
TXNNLEXYHGEWDRSOF,ACCT4GGGH9PXMKW,MERYPKR1ET3FCE2,1266.63,2019-01-14 22:59:58
TXNBTHXXCR4MFTJWO,ACCZOHV91CLCJBI,MER5A75QSOCVD2A,4330.97,2019-01-15 01:14:53
TXNGH600MS4X1FXXZ,ACCUWZ2BHYVFI36,MER098LLO5RAP5J,647.3,2019-01-15 01:35:17
TXNE73AYCG7O77CNN,ACCXXJHDVDHAJPC,MERDGBV1389T4XP,4348.64,2019-01-15 05:17:28
TXNXZS7XAXZQBTXCJ,ACCQDOGHY3RT1JH,MERU32JVMCUIKJ6,1710.61,2019-01-15 05:40:46
TXN0BCH89VPO6CLB8,ACCWLSUCEKZB8TJ,MERWP0LC6KEZHWK,9299.21,2019-01-15 05:47:41
TXNZEHABWRSLSFJTF,ACCM64M1XRTU5VL,MERIVJPLB9VK7QP,930.51,2019-01-15 07:40:41
TXN1LAHTQRI2H5WHZ,ACCRO60HOOX7K0R,MER5VX9V5VWYDH4,4639.8,2019-01-15 08:13:23
TXN94U4JWASD37CFY,ACCN8KI9DZD1798,MER1PLSHW2OC40A,5437.07,2019-01-15 08:20:35
TXNV3VBYP3A653HIS,ACCY2NA4JQ33ZCL,MERHDBW4Y0NAQ70,2380.43,2019-01-15 08:25:57
TXNOCGFRAJDEZIQ0M,ACC25JD594NBRAM,MERAPSMW7JZVJWS,3582.79,2019-01-15 08:41:35
TXNQ9O0EQ7QIKRVT0,ACC3TQBIP46GCQD,MERWFMUO4UT4T2U,1721.8,2019-01-15 10:25:47
TXNR5934EKQ6PPADG,ACCCJNL6Q22GBO3,MERZIW62A7H7GB9,4172.18,2019-01-15 11:05:48
TXNFLA3QGBP05S9M6,ACCOBSWI87QLJWO,MERRD8BO2S4NAD0,7657.55,2019-01-15 16:38:43
TXNC8FAA57XB0LWPM,ACC0GSAZQEGSBPC,MER050EB8B7IZBH,8161.52,2019-01-15 19:08:38
TXNM6ZM8FM3AFRSYE,ACCWO6G2IEI7PU7,MER73VRXX7YY3D0,1807.24,2019-01-15 19:53:21
TXN5WCP416C06W5J3,ACC19EF1LLO68NC,MERYNUWEXR6UFNO,3331.61,2019-01-15 19:57:14
TXNHKQOKBYNPZGD73,ACC2VGEXDB2P4W4,MERNX48PBSXEQC2,7765.17,2019-01-15 20:35:26
TXNZPG06D0052ZNC8,ACCMJRJVZBJ09LT,MERT10R7HHEZUCM,33.74,2019-01-15 22:13:02
TXNK8LYU4H58KLC08,ACC6XGCAKULK7CW,MERPZNNFKBWRDNM,4235.04,2019-01-15 22:24:36
TXNU7ENDDLGZHZO7S,ACCZFKY09M87ZNO,MERTKXPM844XHYQ,172.97,2019-01-16 00:52:47
TXNPSWE4Z9WANLAP0,ACCYQO7TKVPNCCK,MERIPORC52UBXDC,9023.92,2019-01-16 03:28:29
TXNW879YLYWSMZAO9,ACCB0UW57QXH52B,MERQL9P1P5RRESM,4521.27,2019-01-16 07:56:06
TXN2PIYO56DCYUM1P,ACC83187CBXSYW0,MERYKJVSZHZQHZV,4566.42,2019-01-16 09:13:11
TXNXD0U8FX7VPPMPL,ACC39SGP5GYFE0Q,MER5S45HJI288I8,6903.27,2019-01-16 09:33:55
TXNHSZYS0IU40K6VK,ACCAGKPG4KGHLAW,MER6VOALRH13P95,1541.04,2019-01-16 10:18:51
TXN16TRPE5WSKJW3S,ACCYU8ULHLDFAZ9,MER0USJUGDEAK8V,4400.21,2019-01-16 10:31:33
TXNWK5LYBBJTX91PI,ACC2NT7XJWTHCNV,MERYCOLFU7MHN7H,8466.93,2019-01-16 10:38:44
TXNN1X5RDL8I2AGSV,ACCRNAYWATJPM09,MERWIH4BY2NAA1L,9636.21,2019-01-16 10:50:31
TXNDDOJPDNBJOLNZ2,ACCXR1W3AFFXMBA,MER1II3F4E9PNZO,4708.08,2019-01-16 12:38:45
TXN8PHUBB9B73SAF5,ACCU6RU1VMSYNOT,MERS6TW6HR1CPRZ,9399.52,2019-01-16 12:59:14
TXNR4UWCLKMBLHQWO,ACC7QKUWBHD250T,MER6YPW3U2BR2XT,5416.35,2019-01-16 14:24:47
TXN36EXF9QICNPB3H,ACCD8JLQ675RPP8,MER987OTXTZBCV3,3699.01,2019-01-16 14:58:11
TXN871UU7U4QO4Y9T,ACCML79OFAIYK1W,MERU0LPLIQQK3LK,8806.71,2019-01-16 15:23:04
TXN6VEKUK2Q2AS4SL,ACCWDGFQOI5UMC9,MER9GQZ50GOT9KF,8741.76,2019-01-16 16:39:05
TXN6MUBGJ1HQLD2TI,ACCCJ7NGE653UYA,MERFVJFG7ANIE88,2862.11,2019-01-16 16:44:29
TXNID88R3WWKZ7HVC,ACCXXZ8GUIPN4SH,MERVTQRFV9E1D0Q,2594.51,2019-01-16 16:54:36
TXN50S75BAQ21L6ZR,ACCQS9O0WQ7GWHC,MERFN51NV4DHJ56,2620.41,2019-01-16 18:45:45
TXNB8MYA02PB2C85O,ACC6FAYL4NKW01R,MEROACIFNNROQKB,5661.28,2019-01-16 20:04:43
TXNLY90PWI79SGKH5,ACCS6MTO4TLRBA4,MERL5UJBDFMMNPF,7477.09,2019-01-16 21:22:45
TXNYZJ5AN87WSV1BH,ACCAMZEJNYMDFKG,MER02Z8EL3KQ14T,7208.95,2019-01-16 22:28:58
TXNC0JL72VY9FRQOW,ACCGWPOLY5YDCJG,MERUVJ5YQCRH4QR,7958.78,2019-01-16 22:47:47
TXN41LA7AQF2Y38IJ,ACCKVQ890H0E82W,MERHW0UNJ8LQD9O,7538.94,2019-01-16 23:32:32
TXN92R4K7FUGLPBU6,ACCBU5ON7VW51IO,MERXG62939CY7S0,8269.87,2019-01-16 23:47:16
TXN5GSXQHBM1U943X,ACCZ3P8M0PMR3ID,MERJ3YZZQY3JULN,7783.92,2019-01-17 01:18:24
TXNBNWFW2CHOHRGB6,ACCKXEH6QX29LCH,MER6RO9W8MWKJA1,5670.22,2019-01-17 02:27:21
TXN4OL104ITW0MZ4B,ACCAF7JIBHT6OWA,MERJ9J0U2M2DQ4T,3746.0,2019-01-17 04:20:52
TXNEDKT73WP0Z0HEF,ACC9MWJWPHONN6V,MERV6RINDE8F23S,1531.92,2019-01-17 07:35:04
TXNDZIVS9MNWM2FTU,ACC11A7QIK2N4C8,MERHP5G5NMAVNUA,4435.24,2019-01-17 08:01:38
TXNPTJYCOA7II37IB,ACC9VQSTBSSEJNV,MERZCR2C8V747FC,5444.4,2019-01-17 08:28:59
TXNS6XYOR3OOGOERI,ACCL6LQNC9K4R0R,MER8GUZ7ZWECKRD,6944.62,2019-01-17 10:03:01
TXN5FX4G5344IFPDD,ACCULTDSG234KVS,MERVV1VXSW7B649,7934.78,2019-01-17 12:32:23
TXNXK4BSHA449YKNB,ACCWW6IYIQTIIJR,MER61XLVXLPKF8C,7476.45,2019-01-17 12:37:08
TXN0S7T4BEOOM35UR,ACCMAACKOSBJ7TF,MERC64UUZISHHNS,179.91,2019-01-17 13:21:06
TXND7XAV8JQPTJTJ7,ACCFE3JHLYABYAD,MEREWJ451LCTB32,732.93,2019-01-17 14:37:46
TXNR62UKVDY6NBIJJ,ACC0B0C544AFPAQ,MEREGLZRDQ1HR1H,8409.25,2019-01-17 15:29:13
TXN48PSUKYMQH3EKW,ACC5R7NFEF4SQ4K,MER2CEHSF1ES60U,2171.44,2019-01-17 18:29:41
TXNI1PE3NRTPAA437,ACCXS2H813OE8VK,MERKWUPBIY5J1CY,7985.52,2019-01-17 20:48:14
TXNET9EU28OPHZGT9,ACCY9K9CZBOPJ5G,MERYQDVD2LR1VP7,5054.72,2019-01-17 22:35:31
TXNVWGJHB7L85AGLA,ACCRUKMXG39PSR4,MERUMMEQ78OWCEB,2988.51,2019-01-17 22:42:35
TXN8W128ZVG31GOG1,ACC6ITHU252UDFD,MERWD43BJRBNY9U,1786.39,2019-01-17 23:38:11
TXNCUM1T6XVK4IPGQ,ACC8FZ1OODEBB1V,MERD8J4G5SZLQQ6,6069.93,2019-01-17 23:51:35
TXNBRXJI1B7P3UC48,ACCC13RNSJY3D3U,MEREJ21HK4EBLJ3,275.64,2019-01-18 00:37:04
TXNY6JQ5N7NJH9Y97,ACCWPWT1J2M2FXS,MERTRZLJJ73XZ6L,7987.8,2019-01-18 01:25:40
TXNOJATBTN60J85VK,ACCKHM619OEUJG2,MERT43M40GRXJMA,3896.33,2019-01-18 01:41:02
TXNLXIC5T62WUKU1J,ACCGSI1P7MHJXZW,MERSHMZQEQGBPKX,9259.15,2019-01-18 01:55:10
TXNIORSSIHDOVPIGA,ACC83JXEJ8F0CEP,MER5MPDDYJJ32H9,5900.36,2019-01-18 02:07:53
TXNPUY9T210OQSS5H,ACCGQD2C2Y0GDE6,MERFCSYJ87YIJQV,3562.17,2019-01-18 02:23:14
TXNJBEGLRTRG733T0,ACCLFOFW49O6T1W,MERXG0CVP669WFA,7319.32,2019-01-18 03:12:22
TXNPWYLBOX3XEHANA,ACCG3FS0V5947G6,MERNI705C17L3PI,7338.25,2019-01-18 03:20:09
TXNCPB16M6ZST6Z32,ACCK9SBWWKVMFCC,MERLBPIGJRNKOZ5,696.99,2019-01-18 03:55:59
TXN0JWO75GML8U9D5,ACCK6MSRS7HBWTM,MERLZ0OK7ILHQOE,3162.1,2019-01-18 04:21:36
TXNCD611RFM4YCIPA,ACCEPYFC4VAXVK5,MERDENQ3BQYCFND,1625.85,2019-01-18 05:24:49
TXNVOTPRPSLLG3AL3,ACC2CGT8XH0DT8H,MER1PLSHW2OC40A,7947.56,2019-01-18 11:45:27
TXNY2615KOF85828F,ACCJFOYCHZD3WDG,MERIJJDN9S8BD2C,4921.5,2019-01-18 13:03:10
TXNO6MN5I6QNI725H,ACCBY57ZK66QY51,MERK8E7LWV9QT7Q,632.87,2019-01-18 13:40:19
TXN4OHCMTMY454WDB,ACC7C1CDEY92DUM,MERTIO1MM7ESYRQ,177.5,2019-01-18 14:55:28
TXNJFU35IPHCMFYDH,ACC4PCXANQXC3TY,MERJ1IDG5FTGL2M,4272.91,2019-01-18 17:04:01
TXN1KIN1LG7XI5909,ACCIMLB5AQG6FJ8,MERYNARA0DGXOGL,9290.63,2019-01-18 18:16:43
TXNOYKLG4ODVDGK7R,ACC62TZ5KWIFI1H,MER9G7MISRRBXAO,3825.14,2019-01-18 18:50:04
TXNRYVYKDMOV9LIZR,ACCHSUQ3ADHQAO4,MERTASWJK9L2EUS,864.37,2019-01-18 19:14:42
TXNXHZR4A1CPXNWXU,ACCRU1ZRA33HKDZ,MERPPL8MSBA0UM4,3855.85,2019-01-18 22:00:25
TXNZJIOJSE6RRJ8DY,ACC79PIOXXSZRBZ,MERLGVDF63RIBZU,2750.99,2019-01-18 22:38:38
TXN03LB6ZYEM67F2B,ACCEHVXKBEP3GXB,MERDRBQ9SBRBT2X,4227.74,2019-01-18 23:10:52
TXNO8Z4AV5VRTVW6J,ACCT7S2S0A8IYJI,MER8QHROPDMW0FY,3323.87,2019-01-18 23:31:30
TXNW95U8ROEJTFZ6S,ACCQY6OHE3HDMNH,MER0DREGK039B3U,8399.15,2019-01-18 23:58:19
TXN1LCN5CFBW0HMG6,ACCAU0I0Z7DIC81,MERDJ49KG7483AF,4925.01,2019-01-19 01:58:34
TXNYULA39FLNGBNZ6,ACCXH8E3P30A7IU,MER7DAWYIOEZQ34,7523.04,2019-01-19 02:13:48
TXNFO5L5XFC9R04TT,ACCIA7OJJQHH6ZX,MER9FTTQ1LLTA0G,5431.03,2019-01-19 04:06:27
TXN120S48NLBTNO7K,ACC78CEDDUOULU2,MERB99933QPSTMS,6847.48,2019-01-19 05:29:04
TXNN75BCZCUHZSVXQ,ACCW060N888O1JY,MER069HJCH16B2G,5959.12,2019-01-19 06:41:32
TXN7YQTYHMEMK5H41,ACCL39Y0FI00A2L,MERA2BFFO7HUZH6,7628.68,2019-01-19 07:22:16
TXNO53EA3K2BYPNO6,ACCFACXJQ697OJ0,MERC22QADFOHPD0,5620.45,2019-01-19 09:03:12
TXNSD28IRK85PA4FM,ACCZMNDP14WZBUL,MERBH4HV5QMZUUS,6849.89,2019-01-19 09:44:46
TXN31R0S7Y253G681,ACC3FJQXJW39W2K,MERO9PNY14HB5PQ,8667.83,2019-01-19 09:54:06
TXNQMWNIE1A8U950E,ACC0BBC7961VPA0,MERMR3WJTIF3WO1,4968.02,2019-01-19 10:19:48
TXNW8840JVLJ813YC,ACC2OLRFAD7GRYM,MERAI2XGM5YNFM2,8790.75,2019-01-19 10:26:41
TXN42JB4MTFWGKD65,ACCOTRNV1E80QMX,MERYF8JY6DZINK0,2425.56,2019-01-19 11:02:56
TXNFTUQ00OO47TGGS,ACCMHYZCPUKLESD,MERSC8ZBGY9108P,9192.93,2019-01-19 11:19:20
TXN2F86Y9BUFW149V,ACCIPYC2O0IHE32,MERKNZDCUM43TMR,5172.1,2019-01-19 11:22:35
TXNCLUPJ532P0REU5,ACCXJTJXYU09UYU,MERC1ZHNCKFDCLP,1589.09,2019-01-19 12:13:17
TXNXBYUF8OPDNMEXY,ACCE8TD85OZGJNU,MER0E4MKSXQ0PZ4,2556.08,2019-01-19 12:52:08
TXN09M19MS8NLT1EG,ACCGQZ2N1D5KFJ8,MER3N5P7AWGR7U5,7202.29,2019-01-19 14:33:37
TXN8CLHJ8D3IA30VA,ACCWUUVMAM4W8LM,MERCJS58X14U82F,2567.24,2019-01-19 16:38:40
TXNDW5QHAGE6W5J2K,ACCZII1RI5HAQ4E,MER0WBXAACF5STD,2065.49,2019-01-19 16:50:08
TXNS4C4P47E1PW8V5,ACCJZ2QGL0PO9DO,MER9PH4HKUHKTJQ,6551.92,2019-01-19 19:22:02
TXNTCCSERNH1LHDCW,ACCIF9ADN8S48ZT,MERYYDJIAKD9F6L,2356.85,2019-01-19 19:46:00
TXNUJHFWP0YPQLOFX,ACCF6QLOH4D13VM,MERFOQAPVTBQY7O,1787.3,2019-01-19 20:31:03
TXNA7F8FFKF17PY3U,ACCFB68A3HFZAD7,MER6SBM11BM4I21,6754.93,2019-01-19 20:33:52
TXN472PVI8ZON0K1L,ACC4R5E5IWUTNOW,MER3BD03XQL2RVF,3447.94,2019-01-19 23:02:22
TXN8FMYXDKEJFJFBD,ACC0QIR16VKB96K,MERW0GIW4I8BPY9,9372.17,2019-01-20 05:04:15
TXNZU8XV5SOPX729L,ACC5JZGIEJ8L7WS,MERXMPFDC9I5NNP,9161.0,2019-01-20 05:19:37
TXN0LR2QEWP8Y5VD5,ACC5MWWGC03YMS9,MERKFBESOEAQGJM,2449.22,2019-01-20 06:28:11
TXNE3T1HPQE9TON8H,ACCEET4QMN11PZ9,MERUYFETHWFIBAT,9330.42,2019-01-20 06:34:24
TXNBMOE7QVSZ0XUSN,ACCWAZQ57S88KOX,MER1NYQ4ZHFX8YY,9969.46,2019-01-20 06:44:06
TXNYFD2G2BTKM5QXQ,ACC0T5EZTT2KVI7,MER290B5U9Z8VJB,7212.09,2019-01-20 07:17:19
TXNRYQZVTACTISZHX,ACCFZYYUXMNX9TA,MEREV1FIE9468SK,7959.77,2019-01-20 08:08:52
TXNGXZUEI0GBPHPR6,ACC56LRXMISAF43,MER01QMWWOL97C8,5353.52,2019-01-20 08:47:28
TXN3ASXJHRS793HJL,ACCORY4CP4F023W,MERCSEBJ9BJ7SJV,8613.02,2019-01-20 09:09:18
TXNGNXZSU66E5VD6I,ACCMYFD9WAD52OG,MER5X60WU7V9TRT,2582.09,2019-01-20 09:38:03
TXNVCFAKFX6C8SD6O,ACCL02A5CIRF1WW,MER5U5HYFQI7ZRA,4859.59,2019-01-20 10:17:23
TXNP8MD5U5PV7GVE1,ACCS2QC2YUQ6QW5,MER9VJSJYBPRKQX,7527.16,2019-01-20 12:37:41
TXNUHH88VXTB21X3L,ACCOPFP8D32G8Q6,MERTK2K28KJ42CK,4565.93,2019-01-20 12:52:13
TXNONUPET6T8WG05X,ACCJH262OFVSVU0,MERPTZ1L6TA83JN,3111.83,2019-01-20 16:48:44
TXN2ULDK5YMRLP6NR,ACCB7UUQ74ATZC6,MERTOKNCN0DDBIG,446.65,2019-01-20 17:10:55
TXNH486WV59WT91OZ,ACCWQQ55Z19FCZ4,MERFAK3S5V4ARU6,5090.21,2019-01-20 17:42:30
TXNKBMA1V35KB6JXT,ACCCPEW5BDZTUPR,MERD368P26SEALF,4294.67,2019-01-20 17:53:17
TXNM9204F95C35GZ6,ACC6M66Z55G7W46,MER5G3TOHASSWKJ,5818.28,2019-01-20 19:10:21
TXND7ZKH15A92WQX3,ACC4JSFT9JZO76A,MER9BWGPM26O85H,1531.85,2019-01-20 19:29:26
TXN6ON58YSE9B69EL,ACCBGV8UWA79O8C,MER4K85NGPXHQ9U,3642.21,2019-01-20 21:54:54
TXN6376HHNDTEZAY4,ACCOL9N05HN4XDT,MERS9TC67R0RQN0,3351.39,2019-01-20 22:16:26
TXNQ3N74GB32S876P,ACCXWVZHYCO634O,MERYNT2HVQ0BGTU,364.8,2019-01-20 22:38:22
TXN685MMGZB5O0G9Y,ACCFN6KJWXL3FBQ,MERVWZXHCH3K766,7990.23,2019-01-20 22:42:02
TXNDR9PX2HG7TU387,ACCHBD344W6T121,MERGLTQW4M5XBSW,9746.38,2019-01-21 01:27:58
TXNK45B1ZCEQKCJ5B,ACCRYBDM0Y9EA7N,MERKYOA8C10KS87,5422.15,2019-01-21 01:28:32
TXNOUV7LR35691ZF6,ACCK71WBCXB12MF,MER36S7P3C4UEO6,4982.67,2019-01-21 04:20:23
TXNWL6LAROAU7CVJ3,ACCT1JZB3PD7F2G,MERHP3I8U6J53FE,4544.36,2019-01-21 06:45:10
TXNMSXQG1XRODLZA5,ACCHIOJ6BVGO90H,MERG2NGBX834BEG,2283.87,2019-01-21 08:24:41
TXN21KCP8FGOJPAI1,ACCN76BV815RBK2,MERYRCU0HYUTIG6,3689.29,2019-01-21 11:23:11
TXNW84K3KX40EZ1UT,ACC8JYTL7L2E8DD,MERGM9EVYJMSNVZ,3847.39,2019-01-21 12:18:38
TXNFXPBUSSZZFXHQC,ACCPZY4D86JW0EL,MER8HPOINGVW5TT,5464.44,2019-01-21 15:05:34
TXNFGUK7APUQZ362V,ACC1QXDUSV5MN28,MERNGKXN3YKXLFK,2413.93,2019-01-21 20:28:32
TXNYF3DBGW3AEQR1G,ACCYMTUW8SM9RHM,MEREDMZ0CCMSEJW,5605.15,2019-01-21 20:44:53
TXNJ6XYOVC54YWFL3,ACCNRB30ENIJDPV,MER6OXEWL5JDF1H,2815.18,2019-01-22 01:40:48
TXN3C0TGHJ6BCG7U5,ACCRE8HYGFXEGYU,MER3KRW45VKNEMM,5812.83,2019-01-22 02:37:07
TXNV330I8U0F3Q6ZI,ACCS3I4Z3APC86U,MERY2M83MRPK2PQ,6841.67,2019-01-22 03:46:54
TXNTEQF0CEBA6OU1O,ACCR0VW82623L7Y,MERHUC0LWRRFPQF,6830.28,2019-01-22 07:05:25
TXN91T8AE4KIE8DOT,ACCUT7ZBOVZXLTO,MER75N1EFD5XA99,9064.6,2019-01-22 07:25:04
TXNUOROJKB6G84C7Z,ACC8O27VGNXPDFA,MERMKC3AX5BBBUZ,35.69,2019-01-22 07:30:43
TXNFN30O9F64VSZXL,ACCDWNECLGW5LDO,MERZHL7K84DRPID,8529.27,2019-01-22 10:20:52
TXNDVXA49DZ4Z3QXF,ACCHHOX7FTKJFLE,MERJ9U55BES4NV2,8906.69,2019-01-22 10:54:23
TXNQ366RYX4UMR49D,ACCZRY5YXUQM3ER,MERHAMD83GJEHVQ,7708.52,2019-01-22 13:26:41
TXNG6I37G4IIH0LZF,ACC66MGCFVLRRB7,MEREFDJCD00IJMS,9153.74,2019-01-22 14:02:31
